id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
192,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
193,0.02,0.12,2.19,7.63,15.11,20.29,20.98,17.82,14.24,9.74,7.18,4.6,3.78,2.3,1.11,0.54,1.22
194,0.02,0.12,2.19,7.63,15.11,20.29,20.98,17.82,14.24,9.74,7.18,4.6,3.78,2.3,1.11,0.54,1.22
195,0.06,0.16,1.8,8.53,14.1,19.73,21.97,20.05,13.83,8.13,5.91,3.56,2.25,1.31,0.63,0.33,1.16
196,0.06,0.16,1.8,8.53,14.1,19.73,21.97,20.05,13.83,8.13,5.91,3.56,2.25,1.31,0.63,0.33,1.16
197,0.24,0.27,2.43,7.46,16.1,20.66,20.4,17.1,13.45,8.32,5.73,4.11,2.26,1.44,0.82,0.5,1.17
198,0.24,0.26,2.45,7.41,15.88,20.45,20.29,16.89,13.32,8.0,5.68,4.01,2.22,1.44,0.82,0.51,1.2
199,0.22,0.27,2.47,7.3,15.95,20.15,19.82,16.92,13.63,8.31,5.69,3.83,2.24,1.47,0.7,0.49,0.9
200,0.22,0.27,2.47,7.48,15.97,20.77,20.2,17.11,13.3,8.3,5.7,4.15,2.64,1.48,0.71,0.49,1.11
201,0.22,0.29,2.61,7.49,16.17,20.46,19.6,16.83,13.55,8.28,5.98,4.09,2.55,1.59,0.81,0.5,0.93
202,0.22,0.29,2.61,7.49,16.17,20.46,19.6,16.83,13.55,8.28,5.98,4.09,2.55,1.59,0.81,0.5,0.93
203,0.22,0.27,2.47,7.48,15.97,20.77,20.2,17.11,13.3,8.3,5.7,4.15,2.64,1.48,0.71,0.49,1.11
204,0.02,0.17,2.27,7.58,15.37,20.78,21.0,17.77,13.68,9.05,6.85,4.56,3.66,2.25,1.14,0.65,1.35
205,0.02,0.17,2.27,7.58,15.37,20.78,21.0,17.77,13.68,9.05,6.85,4.56,3.66,2.25,1.14,0.65,1.35
206,0.02,0.17,2.24,7.63,15.6,20.91,20.87,17.91,13.67,9.1,7.02,4.55,3.71,2.23,1.15,0.63,1.34
207,0.02,0.17,2.28,7.69,15.51,20.66,21.07,17.96,13.58,8.99,6.94,4.52,3.68,2.24,1.14,0.63,1.35
208,0.02,0.15,2.28,7.65,15.43,20.57,20.96,17.85,13.5,8.98,6.73,4.44,3.62,2.18,1.06,0.55,1.32
209,0.02,0.12,2.19,7.55,14.88,20.22,19.9,17.0,13.93,8.76,6.44,4.36,3.52,2.1,1.07,0.55,1.26
210,0.22,0.27,2.52,7.49,16.23,20.5,20.1,17.04,13.57,8.36,5.95,4.2,2.53,1.76,0.86,0.54,0.96
211,0.22,0.26,2.52,7.43,16.06,20.24,19.86,16.85,13.55,8.31,5.93,4.17,2.51,1.76,0.86,0.54,0.97
212,0.02,0.16,2.13,7.38,15.23,20.38,20.81,18.32,13.92,9.29,7.11,4.64,3.69,2.23,1.1,0.62,1.28
213,0.02,0.16,2.19,7.49,15.34,20.42,20.81,18.04,13.89,9.23,7.01,4.6,3.68,2.23,1.09,0.62,1.28
214,0.02,0.15,2.24,7.66,15.7,20.69,20.78,17.61,13.91,9.43,7.2,4.67,3.78,2.26,1.14,0.57,1.32
215,0.02,0.17,2.23,7.46,15.18,20.6,20.77,17.64,13.5,8.91,6.79,4.47,3.61,2.2,1.14,0.63,1.34
216,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
217,0.02,0.12,2.19,7.59,15.06,20.34,20.13,17.18,13.99,8.74,6.47,4.39,3.54,2.11,1.05,0.55,1.26
218,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
219,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
220,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
221,0.22,0.26,2.46,7.48,16.05,20.95,20.1,17.2,13.43,8.09,5.57,3.85,2.17,1.45,0.71,0.49,0.93
222,0.22,0.3,2.6,7.59,16.05,20.49,19.39,16.71,13.05,8.0,5.64,3.85,2.42,1.42,0.7,0.47,0.88
223,0.22,0.28,2.48,7.09,16.22,20.77,20.76,17.6,13.94,8.94,6.24,4.45,2.89,1.97,0.98,0.6,0.98
224,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
225,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
226,0.02,0.16,2.15,7.48,15.18,20.29,20.58,17.66,13.95,9.21,6.72,4.38,3.56,2.16,1.01,0.52,1.25
227,0.02,0.15,2.17,7.45,15.11,20.15,20.64,17.56,14.06,9.25,6.9,4.52,3.68,2.16,1.01,0.54,1.2
228,0.02,0.17,2.14,7.51,14.97,20.3,20.93,18.1,14.18,9.55,7.18,4.68,3.85,2.31,1.1,0.56,1.21
229,0.02,0.15,2.17,7.45,15.11,20.15,20.64,17.56,14.06,9.25,6.9,4.52,3.68,2.16,1.01,0.54,1.2
230,0.02,0.17,2.27,7.56,15.1,20.43,20.91,17.79,13.49,8.91,6.7,4.43,3.54,2.22,1.09,0.6,1.24
231,0.02,0.15,2.31,7.72,15.67,20.74,20.72,17.86,13.59,8.98,6.87,4.54,3.64,2.24,1.15,0.63,1.34
232,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
233,0.02,0.15,2.27,7.64,15.38,20.62,20.93,17.53,13.45,8.98,6.68,4.41,3.61,2.18,1.05,0.55,1.32
234,0.02,0.12,2.22,7.65,15.49,20.61,20.76,17.43,13.55,9.02,6.78,4.37,3.61,2.14,1.06,0.55,1.31
235,0.02,0.12,2.22,7.65,15.49,20.61,20.76,17.43,13.55,9.02,6.78,4.37,3.61,2.14,1.06,0.55,1.31
236,0.02,0.15,2.22,7.71,15.52,20.65,20.82,17.8,13.99,9.46,7.07,4.62,3.83,2.31,1.16,0.57,1.32
237,0.02,0.12,2.1,7.41,14.98,20.04,20.27,17.16,14.06,8.94,6.47,4.37,3.54,2.11,1.08,0.55,1.25
238,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
239,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
240,0.24,0.27,2.42,7.28,15.8,20.36,20.49,17.11,13.46,8.39,5.78,4.08,2.27,1.44,0.82,0.51,1.22
241,0.29,0.38,2.56,7.53,15.7,20.08,19.72,16.93,13.35,8.02,5.76,3.98,2.29,1.58,0.81,0.53,0.98
242,0.22,0.3,2.59,7.17,16.21,20.54,19.94,17.38,13.8,8.55,6.17,4.31,2.8,1.72,0.93,0.57,0.94
243,0.22,0.26,2.48,7.23,16.02,20.42,19.99,17.06,13.72,8.69,6.1,4.16,2.59,1.71,0.8,0.5,0.96
244,0.02,0.13,2.36,7.45,15.33,20.48,20.65,17.3,13.65,9.03,6.78,4.61,3.64,2.14,1.03,0.55,1.25
245,0.02,0.16,2.13,7.38,15.23,20.38,20.81,18.32,13.92,9.29,7.11,4.64,3.69,2.23,1.1,0.62,1.28
246,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
247,0.02,0.13,2.09,7.59,15.25,20.28,20.78,18.03,14.07,9.58,7.05,4.58,3.76,2.3,1.11,0.54,1.26
248,0.02,0.16,2.13,7.46,15.16,20.22,20.8,17.97,14.22,9.55,7.05,4.69,3.77,2.29,1.09,0.56,1.25
249,0.02,0.15,2.28,7.68,15.49,20.57,20.86,17.48,13.7,9.11,6.95,4.5,3.62,2.25,1.14,0.63,1.35
250,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
251,0.24,0.27,2.43,7.26,15.73,20.12,20.26,16.84,13.29,8.26,5.74,4.07,2.26,1.44,0.82,0.51,1.2
252,0.24,0.27,2.43,7.26,15.96,20.37,20.51,17.19,13.56,8.43,5.78,4.05,2.26,1.48,0.83,0.51,1.22
253,0.22,0.29,2.61,7.49,16.17,20.46,19.6,16.83,13.55,8.28,5.98,4.09,2.55,1.59,0.81,0.5,0.93
254,0.22,0.26,2.44,7.06,15.69,20.16,19.83,16.96,13.86,8.66,6.38,4.26,2.64,1.87,0.93,0.55,1.0
255,0.02,0.15,2.28,7.68,15.49,20.57,20.86,17.48,13.7,9.11,6.95,4.5,3.62,2.25,1.14,0.63,1.35
256,0.02,0.14,2.21,7.72,15.42,20.69,20.65,17.39,13.6,8.96,6.65,4.37,3.62,2.17,1.01,0.52,1.2
257,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
258,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
259,0.22,0.26,2.45,7.24,15.71,20.25,19.74,16.48,13.13,7.93,5.52,3.79,2.16,1.42,0.69,0.48,0.93
260,0.02,0.12,2.16,7.33,14.9,20.12,20.88,17.86,14.04,9.43,7.31,4.77,4.01,2.25,1.14,0.66,1.3
261,0.02,0.15,2.21,7.57,15.32,20.42,20.58,17.26,13.79,9.11,6.65,4.34,3.59,2.23,1.07,0.55,1.36
262,0.02,0.13,2.11,7.36,15.25,20.16,20.75,17.91,13.92,9.29,7.08,4.62,3.7,2.23,1.1,0.62,1.28
263,0.02,0.13,2.11,7.36,15.25,20.16,20.75,17.91,13.92,9.29,7.08,4.62,3.7,2.23,1.1,0.62,1.28
264,0.02,0.13,2.11,7.36,15.25,20.16,20.75,17.91,13.92,9.29,7.08,4.62,3.7,2.23,1.1,0.62,1.28
265,0.02,0.17,2.27,7.59,15.2,20.65,20.87,17.4,13.39,8.8,6.46,4.35,3.52,2.19,1.05,0.55,1.32
266,0.02,0.12,2.3,7.74,15.41,20.58,20.9,17.98,13.75,9.28,6.89,4.61,3.7,2.3,1.14,0.57,1.32
267,0.02,0.17,2.27,7.59,15.2,20.65,20.87,17.4,13.39,8.8,6.46,4.35,3.52,2.19,1.05,0.55,1.32
268,0.02,0.14,2.12,7.38,14.93,20.0,21.17,17.75,13.83,9.37,7.12,4.61,3.84,2.22,1.14,0.66,1.3
269,0.02,0.14,2.14,7.36,15.12,20.31,20.92,17.61,13.87,9.35,7.14,4.59,3.81,2.17,1.05,0.58,1.28
270,0.02,0.14,2.12,7.38,14.93,20.0,21.17,17.75,13.83,9.37,7.12,4.61,3.84,2.22,1.14,0.66,1.3
271,0.02,0.12,2.19,7.57,15.14,20.36,20.63,17.77,13.99,9.4,6.95,4.61,3.81,2.31,1.15,0.57,1.32
272,0.22,0.28,2.5,7.39,15.69,20.39,20.0,17.14,13.42,8.23,5.57,3.78,2.18,1.46,0.72,0.5,0.92
273,0.22,0.28,2.48,7.32,15.77,20.61,20.19,17.15,13.31,8.15,5.54,3.76,2.15,1.46,0.73,0.48,0.93
274,0.22,0.28,2.48,7.34,15.65,20.36,19.93,17.05,13.25,8.23,5.61,3.79,2.14,1.48,0.72,0.48,0.92
276,0.29,0.38,2.48,7.38,15.63,20.2,19.54,16.74,13.34,8.03,5.54,3.84,2.18,1.49,0.74,0.5,1.0
275,0.1,0.29,2.23,8.48,14.47,19.38,19.46,15.56,10.28,8.89,5.48,3.46,2.03,0.81,0.63,0.26,1.0
277,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
278,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
279,0.1,0.29,2.25,8.44,14.46,19.38,19.32,15.3,10.29,7.61,5.39,3.41,2.01,0.81,0.63,0.26,1.0
281,0.02,0.16,2.11,7.49,15.29,20.31,20.8,18.21,14.32,9.71,7.28,4.75,3.82,2.36,1.2,0.64,1.29
280,0.1,0.29,2.23,8.48,14.47,19.38,19.46,15.56,10.28,8.89,5.48,3.46,2.03,0.81,0.63,0.26,1.0
291,0.02,0.12,2.15,7.39,14.85,19.58,19.76,16.76,14.01,8.81,6.46,4.42,3.57,2.1,1.08,0.56,1.26
292,0.02,0.12,2.24,7.65,15.22,20.36,20.87,17.81,14.11,9.6,7.3,4.74,3.79,2.37,1.22,0.65,1.35
293,0.02,0.15,2.26,7.58,15.28,20.62,20.91,17.86,13.7,9.15,6.99,4.52,3.62,2.25,1.14,0.63,1.35
282,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
283,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
284,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
285,0.1,0.29,2.24,8.52,14.56,19.59,19.75,15.58,10.34,8.8,5.56,3.52,2.0,0.81,0.63,0.26,1.0
286,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
287,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
288,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
289,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
290,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
296,0.02,0.12,2.1,7.36,14.92,20.04,20.42,17.23,14.08,8.93,6.45,4.38,3.54,2.11,1.05,0.55,1.25
294,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
295,0.09,0.29,2.22,8.35,14.55,18.83,19.04,14.99,10.21,8.7,5.5,3.43,1.89,0.94,0.62,0.27,0.98
297,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
298,0.02,0.15,2.12,7.52,15.2,20.26,20.78,18.07,14.34,9.74,7.38,4.74,3.81,2.35,1.2,0.64,1.24
299,0.02,0.14,2.25,7.46,15.28,20.47,20.53,17.32,13.79,9.13,6.86,4.41,3.64,2.21,1.06,0.55,1.32
300,0.04,0.18,2.19,7.51,14.97,20.25,20.61,18.45,14.09,9.53,7.21,4.76,3.78,2.32,1.22,0.66,1.23
301,0.02,0.17,2.21,7.41,15.25,20.74,20.81,18.3,13.95,9.23,7.18,4.62,3.73,2.19,1.14,0.65,1.33
303,0.02,0.12,2.16,7.4,14.91,19.79,20.25,17.12,14.09,9.01,6.55,4.4,3.52,2.1,1.07,0.56,1.26
304,0.02,0.12,2.16,7.4,14.91,19.79,20.25,17.12,14.09,9.01,6.55,4.4,3.52,2.1,1.07,0.56,1.26
305,0.02,0.12,2.16,7.4,14.91,19.79,20.25,17.12,14.09,9.01,6.55,4.4,3.52,2.1,1.07,0.56,1.26
302,0.02,0.17,2.21,7.41,15.08,20.58,20.82,18.56,13.86,9.17,7.08,4.55,3.65,2.16,1.09,0.62,1.22
312,0.02,0.12,2.17,7.62,15.04,20.11,20.07,17.23,14.01,8.8,6.47,4.38,3.5,2.11,1.08,0.55,1.25
306,0.04,0.18,2.15,7.37,14.92,20.18,20.57,18.09,14.0,9.36,7.21,4.62,3.7,2.21,1.14,0.64,1.23
307,0.02,0.14,2.25,7.46,15.28,20.47,20.53,17.32,13.79,9.13,6.86,4.41,3.64,2.21,1.06,0.55,1.32
308,0.02,0.12,2.2,7.33,15.1,20.26,20.85,18.0,13.85,9.23,7.19,4.62,3.73,2.2,1.14,0.65,1.34
309,0.02,0.14,2.25,7.46,15.28,20.47,20.53,17.32,13.79,9.13,6.86,4.41,3.64,2.21,1.06,0.55,1.32
310,0.04,0.18,2.15,7.37,14.92,20.18,20.57,18.09,14.0,9.36,7.21,4.62,3.7,2.21,1.14,0.64,1.23
311,0.04,0.18,2.15,7.37,14.92,20.18,20.57,18.09,14.0,9.36,7.21,4.62,3.7,2.21,1.14,0.64,1.23
315,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
316,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
317,0.02,0.15,2.28,7.68,15.49,20.57,20.86,17.48,13.7,9.11,6.95,4.5,3.62,2.25,1.14,0.63,1.35
313,0.02,0.17,2.16,7.32,14.95,20.48,20.72,18.35,13.94,9.31,7.11,4.56,3.71,2.22,1.1,0.62,1.22
314,0.02,0.15,2.23,7.36,15.11,20.24,20.92,18.31,13.87,9.16,7.17,4.62,3.72,2.2,1.14,0.65,1.34
319,0.27,0.33,2.07,9.07,15.39,20.8,21.99,20.07,13.32,7.37,5.46,3.59,2.12,1.14,0.56,0.35,0.93
318,0.04,0.17,1.83,8.25,14.39,18.12,18.93,16.1,13.42,8.23,5.64,4.25,2.82,1.64,1.38,0.38,2.82
320,0.22,0.28,2.51,7.22,15.68,20.26,19.96,17.07,13.4,8.09,5.67,3.91,2.27,1.49,0.73,0.48,0.95
321,0.22,0.26,2.44,7.28,15.92,20.42,19.76,16.76,13.35,8.0,5.53,3.79,2.15,1.46,0.7,0.48,0.93
322,0.22,0.26,2.44,7.28,15.92,20.42,19.76,16.76,13.35,8.0,5.53,3.79,2.15,1.46,0.7,0.48,0.93
323,0.29,0.38,2.57,7.45,15.85,20.19,19.86,16.88,13.73,8.31,5.69,3.85,2.21,1.52,0.74,0.51,1.05
326,0.02,0.12,2.18,7.33,15.52,20.26,20.53,17.28,13.64,9.2,6.72,4.61,3.62,2.14,1.02,0.56,1.29
324,0.52,0.19,2.17,6.94,14.28,19.15,19.46,17.49,13.37,8.64,6.47,4.04,3.0,1.92,1.09,0.6,0.92
325,0.52,0.19,2.17,6.82,14.49,19.3,19.58,17.3,13.29,8.38,6.25,3.84,2.96,1.88,1.14,0.54,0.89
327,0.52,0.19,2.15,6.89,14.52,19.42,19.65,17.2,13.26,8.24,6.32,3.81,2.96,1.87,1.1,0.54,0.89
330,0.02,0.12,2.12,7.45,14.96,19.79,20.37,17.25,14.02,8.96,6.5,4.38,3.51,2.11,1.08,0.55,1.25
328,0.52,0.19,2.15,6.78,14.37,19.19,19.54,17.19,13.24,8.33,6.24,3.82,2.96,1.88,1.14,0.54,0.89
329,0.52,0.19,2.15,6.78,14.37,19.19,19.54,17.19,13.24,8.33,6.24,3.82,2.96,1.88,1.14,0.54,0.89
333,0.02,0.12,2.17,7.49,15.04,20.2,19.98,17.13,13.72,8.76,6.41,4.38,3.53,2.1,1.07,0.55,1.26
334,0.02,0.12,2.17,7.49,15.04,20.2,19.98,17.13,13.72,8.76,6.41,4.38,3.53,2.1,1.07,0.55,1.26
335,0.02,0.15,2.24,7.6,15.34,20.59,20.7,18.08,13.48,8.98,6.82,4.48,3.56,2.21,1.1,0.6,1.23
331,0.52,0.19,2.15,6.89,14.57,19.16,19.57,17.42,13.63,8.45,6.61,3.99,3.08,1.86,1.1,0.54,0.89
332,0.52,0.19,2.15,6.89,14.57,19.16,19.57,17.42,13.63,8.45,6.61,3.99,3.08,1.86,1.1,0.54,0.89
338,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
336,0.04,0.18,1.78,8.25,14.38,17.72,18.41,15.95,13.17,7.96,5.34,4.0,2.67,1.54,1.27,0.38,2.64
337,0.04,0.18,1.78,8.25,14.38,17.72,18.41,15.95,13.17,7.96,5.34,4.0,2.67,1.54,1.27,0.38,2.64
340,0.22,0.26,2.47,7.31,15.9,20.52,19.86,16.61,13.18,8.06,5.52,3.81,2.17,1.44,0.71,0.49,0.93
341,0.29,0.38,2.53,7.6,15.86,20.52,19.66,16.97,13.63,8.24,5.68,4.02,2.3,1.57,0.81,0.55,1.0
342,0.29,0.38,2.53,7.6,15.86,20.52,19.66,16.97,13.63,8.24,5.68,4.02,2.3,1.57,0.81,0.55,1.0
343,0.22,0.26,2.47,7.31,15.9,20.52,19.86,16.61,13.18,8.06,5.52,3.81,2.17,1.44,0.71,0.49,0.93
339,0.03,0.14,2.16,7.04,14.76,19.63,19.85,17.65,13.79,8.51,6.71,4.01,3.09,1.89,1.1,0.54,0.89
344,0.22,0.27,2.51,7.64,16.17,20.55,20.0,17.24,13.46,8.46,6.13,4.2,2.54,1.74,0.84,0.53,0.98
345,0.22,0.28,2.52,7.46,16.29,20.98,20.45,17.43,13.7,8.76,6.14,4.46,2.73,1.95,0.96,0.59,1.01
346,0.01,0.09,2.35,6.83,15.14,20.3,19.06,16.84,13.58,8.03,5.51,3.85,2.3,1.43,0.76,0.51,0.94
350,0.02,0.15,2.23,7.45,15.4,20.55,20.6,17.43,13.87,9.14,6.87,4.4,3.59,2.16,1.05,0.55,1.37
351,0.02,0.15,2.23,7.45,15.4,20.55,20.6,17.43,13.87,9.14,6.87,4.4,3.59,2.16,1.05,0.55,1.37
352,0.02,0.12,2.12,7.45,14.96,19.79,20.37,17.25,14.02,8.96,6.5,4.38,3.51,2.11,1.08,0.55,1.25
347,0.52,0.19,2.15,6.89,14.57,19.16,19.57,17.42,13.63,8.45,6.61,3.99,3.08,1.86,1.1,0.54,0.89
348,0.52,0.19,2.15,6.89,14.57,19.16,19.57,17.42,13.63,8.45,6.61,3.99,3.08,1.86,1.1,0.54,0.89
349,0.52,0.18,2.22,7.18,14.59,19.76,19.72,17.77,13.72,8.63,6.61,4.06,2.96,1.9,1.09,0.61,0.89
355,0.02,0.12,2.16,7.4,14.91,19.79,20.25,17.12,14.09,9.01,6.55,4.4,3.52,2.1,1.07,0.56,1.26
356,0.04,0.15,2.27,7.54,15.35,20.39,20.48,17.24,13.87,9.21,6.94,4.47,3.64,2.18,1.1,0.57,1.33
353,0.52,0.19,2.14,7.02,14.64,19.5,19.82,17.51,13.82,8.5,6.73,4.03,3.1,1.89,1.1,0.54,0.89
354,0.52,0.19,2.15,6.87,14.42,19.2,19.58,17.41,13.69,8.4,6.6,3.94,3.01,1.84,1.14,0.54,0.85
358,0.02,0.12,2.22,7.6,15.32,20.46,20.64,17.96,13.44,8.99,6.82,4.48,3.56,2.21,1.1,0.6,1.23
359,0.02,0.12,2.14,7.35,14.83,19.77,20.11,17.17,14.1,8.81,6.47,4.4,3.53,2.11,1.08,0.55,1.26
360,0.02,0.17,2.19,7.55,15.3,20.57,20.48,17.44,13.67,9.05,6.89,4.41,3.55,2.18,1.1,0.6,1.22
357,0.52,0.19,2.15,7.03,14.8,19.62,19.8,17.6,13.75,8.43,6.68,4.01,3.1,1.89,1.1,0.54,0.89
361,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
362,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
364,0.22,0.26,2.46,7.33,15.87,20.26,19.74,16.88,14.01,8.35,5.82,4.02,2.39,1.57,0.77,0.53,0.95
365,0.22,0.26,2.46,7.28,15.75,20.21,19.78,16.63,13.31,8.08,5.58,3.79,2.16,1.42,0.69,0.5,0.95
363,0.53,0.25,1.99,7.55,14.56,18.87,19.24,18.69,13.43,8.79,6.82,4.1,2.93,1.48,0.99,0.49,0.78
368,0.22,0.27,2.53,7.68,16.12,21.0,19.96,17.06,13.21,7.94,5.53,3.96,2.21,1.47,0.72,0.48,0.94
369,0.22,0.3,2.44,7.47,16.31,21.13,20.92,17.38,13.69,8.73,5.79,4.25,2.65,1.71,0.83,0.53,0.93
370,0.22,0.27,2.53,7.68,16.12,21.0,19.96,17.06,13.21,7.94,5.53,3.96,2.21,1.47,0.72,0.48,0.94
366,0.53,0.25,1.77,7.31,14.79,19.17,19.71,18.95,13.46,9.02,7.04,4.3,3.07,1.67,1.12,0.55,0.84
367,0.53,0.26,1.64,7.25,14.32,18.67,19.18,18.54,13.3,8.64,6.76,4.04,2.93,1.48,0.99,0.49,0.78
373,0.02,0.12,2.18,7.55,14.97,20.35,20.22,17.09,13.79,8.88,6.42,4.31,3.52,2.1,1.07,0.55,1.25
371,0.53,0.26,1.64,7.25,14.32,18.67,19.18,18.54,13.3,8.64,6.76,4.04,2.93,1.48,0.99,0.49,0.78
372,0.53,0.26,1.64,7.25,14.32,18.67,19.18,18.54,13.3,8.64,6.76,4.04,2.93,1.48,0.99,0.49,0.78
375,0.02,0.12,2.1,7.41,14.88,20.08,20.64,17.91,14.22,9.6,7.02,4.67,3.81,2.29,1.11,0.56,1.21
374,0.05,0.13,2.19,7.8,14.99,20.26,20.67,17.55,13.36,9.03,6.58,4.4,3.61,2.11,1.07,0.55,1.26
376,0.05,0.13,2.19,7.8,14.99,20.26,20.67,17.55,13.36,9.03,6.58,4.4,3.61,2.11,1.07,0.55,1.26
377,0.05,0.13,2.19,7.8,14.99,20.26,20.67,17.55,13.36,9.03,6.58,4.4,3.61,2.11,1.07,0.55,1.26
380,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
378,0.05,0.16,2.07,8.43,14.73,18.99,19.03,16.53,13.24,7.62,5.0,3.62,1.72,1.26,0.57,0.25,1.72
379,0.05,0.16,2.01,8.44,14.37,18.61,18.47,16.36,12.86,7.37,5.12,3.64,2.02,1.42,0.6,0.3,2.0
382,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
383,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
384,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
381,0.24,0.27,2.42,7.2,15.8,20.41,20.22,16.85,13.67,8.55,5.78,4.1,2.36,1.47,0.83,0.5,1.19
386,0.22,0.26,2.56,7.53,15.66,20.42,19.18,16.52,13.57,7.9,5.48,3.86,2.23,1.43,0.76,0.47,0.92
385,0.02,0.15,2.24,7.74,15.41,20.51,20.82,17.49,13.97,9.39,7.02,4.56,3.76,2.26,1.13,0.57,1.31
